,linux time (ms),uptime  (ms),drive mode ,mpc step counter,mpc origin latitude  (deg),mpc origin longitude  (deg),closest trajectory point index to robot  ,"mpc error x (W,E)  (m)","mpc error y (W,E)  (m)",abs mpc error (m),"input ""x"" for mhe (m)","input ""y"" for mhe (m)","input ""speed"" for mhe (m/s)","input ""vyaw"" for mhe (rad/s)",mhe output x  (m),mhe output y  (m),mhe output speed  (m/s),mhe output yaw  (rad),mpc reference heading (rad),mpc turn rate command (rad/s),turn rate command as PWM,throttle command as PWM ,primary gps latitude (deg),primary gps longitude (deg),secondary gps latitude  (deg),secondary gps longitude (deg),accelerometer x (m/s^2),accelerometer y (m/s^2),accelerometer z (m/s^2),gyro yaw rate (rad/s),gyro pitch rate   (rad/s),gyro roll rate (rad/s),yaw (rad),pitch   (rad),roll (rad),sonar1 measurement (m),ultrasonic sensor measurement (m),primary gps time (s),normalized turn rate command,normalized throttle command ,speed calculation from encoder left (m/s),speed calculation from encoder right (m/s),front gimbal target angle (degrees from straight down),left gimbal target angle  (degrees from straight down),right gimbal target angle  (degrees from straight down) ,front gimbal measured angle  (degrees from straight down),left gimbal measured angle    (degrees from straight down),right gimbal measured angle  (degrees from straight down),internal temperature (C),battery voltage (V),primary gps type,secondary gps type,MPC R value,MPC Q[0] value,weed_num,start
305,1527886387543,1155543, RC,0,40.0483048792,-88.2326839842,0,24.2182518598,21.9344416356,32.6748137409,24.4027269579,19.5500844383,0.6115804911,0.1244419777,24.3809901171,19.5593709789,0.6047228941,-0.007320093,0,0,1500,1755,40.0484806973,-88.2329723148,40.0484761667,-88.232971,0.0980665013,2.6477956772,-9.0221185684,0.23404865,0.722566337,-0.2703514971,0,0,0,0,0,205242,0.0,0.5101929903,0.5893244743,0.6338365078,90,45,45,0,0,0,42.7559967041,16.3999996185,0,2,10,1,133,2697
306,1527886387744,1155744, RC,0,40.0483048792,-88.2326839842,0,24.3311319263,21.9331904523,32.7577292289,24.4995607175,19.5595174744,0.6093733311,-0.2703514971,24.4938701836,19.5581197956,0.6051564815,0.0099179995,0,0,1500,1755,40.0484807822,-88.2329734532,40.0484761667,-88.232971,0.588398993,-0.588398993,-12.7486448288,0.1244419777,-0.7470009065,0.0617846549,0,0,0,0,0,205242,0.0,0.5101929903,0.6158109903,0.6029356122,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,128,2705
307,1527886387944,1155944, RC,0,40.0483048792,-88.2326839842,0,24.4446598695,21.9250154202,32.836682191,24.6123902598,19.5368707744,0.5976935029,-0.0254818077,24.6073981268,19.5499447635,0.6060782486,-0.0407525007,0,0,1500,1767,40.0484805785,-88.2329747787,40.0484761667,-88.232971,-1.9613300562,0.588398993,-10.2969818115,-0.0649262487,0.6332054313,0.1171115935,0,0,0,0,0,205242,0.0,0.5348799229,0.5856457949,0.6097412109,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,82,2714
308,1527886388145,1156145, RC,0,40.0483048792,-88.2326839842,0,24.5609258307,21.9135225561,32.9156732952,24.7382784073,19.5240833575,0.6160869002,0.0820304715,24.723664088,19.5384518994,0.6071947944,-0.0530339335,0,0,1500,1767,40.0484804635,-88.2329762563,40.0484761667,-88.232971,1.7651970387,-0.1961330026,-4.6091256142,0.0467748251,0.0254818077,-0.3979350561,0,0,0,0,0,205243,0.0,0.5348799229,0.5703793168,0.6617944837,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,72,2722
309,1527886388346,1156346, RC,0,40.0483048792,-88.2326839842,0,24.6748867073,21.9076525257,32.9968979331,24.8458228103,19.5327750943,0.6398143768,0.0350811178,24.8376249646,19.532581869,0.607693721,-0.0404669695,0,0,1500,1767,40.0484805417,-88.2329775188,40.0484761667,-88.232971,-0.588398993,2.6477956772,-9.8066501617,0.0989601699,0.468271837,-0.0075049159,0,0,0,0,0,205243,0.0,0.5348799229,0.6049588919,0.6746698618,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,78,2730
310,1527886388546,1156546, RC,0,40.0483048792,-88.2326839842,0,24.7892767902,21.9003674223,33.0777015074,24.9537860753,19.5246393333,0.6573801041,-0.0340339212,24.9520150475,19.5252967656,0.6098420994,-0.0392961104,0,0,1500,1767,40.0484804685,-88.2329787882,40.048477,-88.2329791667,2.2555296421,0.6864655018,-8.531785965,-0.0436332313,-0.1893682305,-0.1127482703,0,0,0,0,0,205243,0.0,0.5348799229,0.6296060681,0.68515414,90,45,45,0,0,0,42.7559967041,16.5,0,2,10,1,96,2737
311,1527886388747,1156747, RC,0,40.0483048792,-88.2326839842,0,24.9059365159,21.8916650086,33.1594733158,25.0765365918,19.5056620656,0.6398143768,-0.0670206418,25.0686747732,19.5165943519,0.6126170469,-0.0485254467,0,0,1500,1767,40.0484802978,-88.2329802303,40.048477,-88.2329791667,1.0787315369,1.6671304703,-6.1781892776,0.1480039126,0.436332313,-0.086219266,0,0,0,0,0,205243,0.0,0.5348799229,0.6110286713,0.6686000824,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,116,2745
312,1527886388948,1156948, RC,0,40.0483048792,-88.2326839842,0,25.0229689851,21.8833873048,33.2420158348,25.1923563243,19.5003988384,0.6368714571,-0.132994087,25.1857072424,19.5083166481,0.6146630247,-0.0608109812,0,0,1500,1767,40.0484802505,-88.2329815903,40.048477,-88.2329791667,-1.3729310036,0.9806650281,-11.4737796783,-0.0904080523,-0.358665148,-0.2586577898,0,0,0,0,0,205243,0.0,0.5348799229,0.6090054512,0.664737463,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,96,2752
313,1527886389148,1157148, RC,0,40.0483048792,-88.2326839842,0,25.1443478088,21.8779648664,33.3299200933,25.3250528281,19.5165406353,0.6354919672,0.1064650827,25.3070860661,19.5028942097,0.6193769642,-0.0800730184,0,0,1500,1767,40.0484803957,-88.2329831482,40.048477,-88.2329791667,0.6864655018,0.0,-11.3757133484,-0.1350884801,0.2363175801,-0.1446877943,0,0,0,0,0,205244,0.0,0.5348799229,0.660874784,0.6101090908,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,102,2757
314,1527886389349,1157349, RC,0,40.0483048792,-88.2326839842,0,25.2663518326,21.8692549252,33.416355964,25.4437011459,19.4877967466,0.5956702232,0.0127409039,25.4290900899,19.4941842685,0.6209895734,-0.0618880234,0,0,1500,1767,40.0484801372,-88.2329845398,40.048477,-88.2329791667,1.8632634878,0.8825985193,-8.2375860214,-0.1480039126,-0.4948008496,0.5916666431,0,0,0,0,0,205244,0.0,0.5348799229,0.6069821715,0.5843583345,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,100,2767
315,1527886389550,1157550, RC,0,40.0483048792,-88.2326839842,0,25.3807343118,21.8594676457,33.4965371338,25.5402025768,19.478011593,0.5999007225,-0.0617846549,25.5434725691,19.484396989,0.6199026389,-0.0631098182,0,0,1551,1779,40.0484800492,-88.2329856757,40.0484778333,-88.2329875,-0.3922660053,0.0980665013,-14.1215763092,0.23404865,0.5906194215,-0.4405210992,0,0,0,0,0,205244,0.1027350426,0.5595669746,0.6170985699,0.5827028751,90,45,45,0,0,0,43.2939987183,16.6000003815,0,2,10,1,93,2777
316,1527886389750,1157750, RC,0,40.0483048792,-88.2326839842,0,25.4994669236,21.8562931158,33.5845256353,25.6650556826,19.4982305381,0.5797599554,0.0607374583,25.6622051809,19.4812224591,0.6202002669,-0.0686175634,0,0,1500,1779,40.048480231,-88.2329871423,40.0484778333,-88.2329875,-0.7845320106,-1.176797986,-8.3356523514,0.1521927154,-0.2288126589,-0.0436332313,0,0,0,0,0,205244,0.0,0.5595669746,0.6183860898,0.541133821,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,122,2785
317,1527886389956,1157956, RC,0,40.0483048792,-88.2326839842,0,25.6097490763,21.8470888202,33.6623608451,25.7444240131,19.4635562531,0.6308015585,-0.0308923274,25.7724873336,19.4720181635,0.6194787147,-0.0603273299,0,0,1500,1779,40.0484799192,-88.2329880742,40.0484778333,-88.2329875,2.9419951439,2.1574630737,-6.5704555511,0.0467748251,-0.4640830508,0.2288126589,0,0,0,0,0,205244,0.0,0.5595669746,0.6338365078,0.6277666688,90,45,45,0,0,0,43.2939987183,16.6000003815,0,2,10,1,113,2792
318,1527886390157,1158157, RC,0,40.0483048792,-88.2326839842,0,25.7165397339,21.8400407256,33.7391137225,25.8583105202,19.4737676544,0.646527946,0.1106538772,25.8792779912,19.4649700689,0.6215389155,-0.0672057249,0,0,1500,1779,40.048480011,-88.232989413,40.0484778333,-88.2329875,0.8825985193,-0.7845320106,-9.5124511719,0.0797615498,0.0808087464,-0.1490511175,0,0,0,0,0,205245,0.0,0.5595669746,0.6568282247,0.6362276673,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,86,2800
319,1527886390368,1158368, RC,0,40.0483048792,-88.2326839842,0,25.8267697192,21.8377139746,33.8217058376,25.9797244164,19.4805320115,0.6616106033,0.3926990817,25.9895079765,19.4626433179,0.6234536132,-0.0464276751,0,0,1500,1779,40.0484800718,-88.2329908387,40.0484778333,-88.2329875,0.588398993,5.0994577408,-11.6699142456,0.3851941606,0.2841396142,0.1872738207,0,0,0,0,0,205245,0.0,0.5595669746,0.6776128411,0.6456083059,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,112,2808
320,1527886390569,1158569, RC,0,40.0483048792,-88.2326839842,0,25.9370931857,21.8394017981,33.9071124371,26.0901441309,19.4706171313,0.6767851114,0.3501130386,26.099831443,19.4643311414,0.6261434319,0.0196632559,0,0,1500,1779,40.0484799827,-88.2329921378,40.0484776667,-88.2329938333,0.7845320106,-0.0980665013,-11.4737796783,0.0914552488,-0.0361283144,0.0223402139,0,0,0,0,0,205245,0.0,0.5595669746,0.680187881,0.6733823419,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,98,2815
321,1527886390770,1158770, RC,0,40.0483048792,-88.2326839842,0,26.0555704889,21.8424134415,33.999761447,26.2319577223,19.456106193,0.6881890297,-0.0958185719,26.2183087462,19.4673427848,0.629877448,0.0731685312,0,0,1500,1779,40.0484798522,-88.2329938053,40.0484776667,-88.2329938333,1.0787315369,-1.6671304703,-5.6878566742,0.1542871085,-0.1233947811,-0.0212930174,0,0,0,0,0,205245,0.0,0.5595669746,0.6965579987,0.6798200011,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,91,2823
322,1527886390971,1158971, RC,0,40.0483048792,-88.2326839842,0,26.1723694296,21.8482691845,34.0931046976,26.3476710169,19.4606651846,0.6522299051,0.0244346091,26.3351076869,19.4731985278,0.6349042977,0.0569225854,0,0,1500,1779,40.0484798932,-88.2329951607,40.0484776667,-88.2329938333,1.2748644352,0.9806650281,-8.3356523514,-0.0415388382,-0.4246386057,-0.3947934914,0,0,0,0,0,205245,0.0,0.5595669746,0.6614266038,0.6430332661,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,97,2831
323,1527886391171,1159171, RC,0,40.0483048792,-88.2326839842,0,26.2937683754,21.8470583533,34.1856141391,26.4858571617,19.4457835969,0.6516780853,-0.1596976199,26.4565066327,19.4719876966,0.6379609248,0.0530979187,0,0,1500,1779,40.0484797593,-88.2329967858,40.0484776667,-88.2329938333,-0.490332514,1.5690640211,-10.4931163788,0.0116937063,0.3841469724,0.2586577898,0,0,0,0,0,205246,0.0,0.5595669746,0.6549889445,0.6483672857,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,85,2842
324,1527886391372,1159372, RC,0,40.0483048792,-88.2326839842,0,26.4164214591,21.8457128348,34.2791845289,26.6024135315,19.4581077016,0.6566443443,0.0511381482,26.5791597164,19.4706421781,0.6398947363,0.0203719635,0,0,1500,1779,40.0484798702,-88.2329981555,40.0484776667,-88.2329938333,3.3342609406,2.5497288704,-16.4751720428,0.0638790521,0.0532325414,-0.2958333215,0,0,0,0,0,205246,0.0,0.5595669746,0.6807397008,0.6325489879,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,75,2854
325,1527886391573,1159573, RC,0,40.0483048792,-88.2326839842,0,26.539757149,21.8450633836,34.37390731,26.7268749229,19.4607578474,0.6743019819,-0.0680678425,26.7024954063,19.4699927269,0.642315464,0.0254431236,0,0,1500,1779,40.048479894,-88.2329996197,40.0484751667,-88.2330016667,-1.176797986,1.3729310036,-10.1989154816,-0.017104227,0.4288273919,-0.2532472785,0,0,0,0,0,205246,0.0,0.5595669746,0.6697036624,0.6789003611,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,76,2862
326,1527886391773,1159773, RC,0,40.0483048792,-88.2326839842,0,26.6633621151,21.8458325836,34.4699184878,26.851038481,19.4697090388,0.6750377417,-0.0701622356,26.8261003724,19.4707619269,0.6444639328,0.0120827133,0,0,1500,1779,40.0484799745,-88.2330010782,40.0484751667,-88.2330016667,1.3729310036,0.9806650281,-11.571846962,0.059515729,0.0937241788,0.3085742171,0,0,0,0,0,205246,0.0,0.5595669746,0.6671285629,0.6829469204,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,64,2869
327,1527886391974,1159974, RC,0,40.0483048792,-88.2326839842,0,26.7863077695,21.8443819412,34.5641910988,26.9642127981,19.4700982221,0.6939829588,0.1947787419,26.9490460268,19.4693112845,0.6460758623,-0.0010363984,0,0,1500,1779,40.048479978,-88.2330024082,40.0484751667,-88.2330016667,0.2941994965,0.1961330026,-9.8066501617,0.0148352991,0.3033382093,-0.3768165882,0,0,0,0,0,205246,0.0,0.5595669746,0.68515414,0.7028117776,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,45,2877
328,1527886392175,1160175, RC,0,40.0483048792,-88.2326839842,0,26.9101210518,21.8440732631,34.6600368111,27.0870447914,19.4722109254,0.6654731631,-0.0394444409,27.0728593091,19.4690026064,0.6494204775,0.0229738157,0,0,1500,1779,40.048479997,-88.2330038513,40.0484751667,-88.2330016667,2.2555296421,0.2941994965,-10.7873153687,-0.1457349992,0.0584685283,0.196873135,0,0,0,0,0,205247,0.0,0.5595669746,0.6485512257,0.6823951006,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,48,2885
329,1527886392376,1160376, RC,0,40.0483048792,-88.2326839842,0,27.0384436601,21.8501705889,34.7635928857,27.2192443979,19.4864068107,0.6928793192,0.0158824967,27.2011819174,19.4750999322,0.6509560718,0.020147895,0,0,1500,1779,40.0484801247,-88.233005404,40.0484751667,-88.2330016667,0.7845320106,-2.6477956772,-4.3149261475,0.0371755151,0.3469714406,-0.2693043089,0,0,0,0,0,205247,0.0,0.5595669746,0.6855220199,0.7002366781,90,45,45,0,0,0,42.7559967041,16.7999992371,0,2,10,1,83,2893
330,1527886392576,1160576, RC,0,40.0483048792,-88.2326839842,0,27.165572247,21.8500162534,34.8624658591,27.3307429117,19.4698387668,0.6699795723,-0.0713839691,27.3283105043,19.4749455967,0.6544736514,0.0190829671,0,0,1500,1779,40.0484799757,-88.233006714,40.0484776667,-88.233008,-0.1961330026,-0.490332514,-9.0221185684,0.0872664626,-0.005235988,0.1160643969,0,0,0,0,0,205247,0.0,0.5595669746,0.6621623635,0.6777967215,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,74,2901
331,1527886392777,1160777, RC,0,40.0483048792,-88.2326839842,0,27.2961100897,21.8484992339,34.9633314317,27.4755004894,19.4705059366,0.6754975915,-0.0584685283,27.458848347,19.4734285772,0.6583827142,0.0050571171,0,0,1500,1779,40.0484799817,-88.2330084147,40.0484776667,-88.233008,-1.176797986,1.176797986,-11.571846962,-0.0638790521,-0.329867222,0.0254818077,0,0,0,0,0,205247,0.0,0.5595669746,0.6623463035,0.6886488795,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,54,2909
332,1527886392978,1160978, RC,0,40.0483048792,-88.2326839842,0,27.427754501,21.849811614,35.067021324,27.5998794529,19.4753429153,0.6767851114,0.1521927154,27.5904927583,19.4747409573,0.6631051241,-0.0010336387,0,0,1500,1779,40.0484800252,-88.2330098762,40.0484776667,-88.233008,1.0787315369,0.3922660053,-11.2776470184,0.1659808159,0.0734783622,-0.513999478,0,0,0,0,0,205247,0.0,0.5595669746,0.6932471991,0.6603230238,90,45,45,0,0,0,43.2939987183,16.7000007629,0,2,10,1,70,2917
333,1527886393179,1161179, RC,0,40.0483048792,-88.2326839842,0,27.5572968667,21.8513770405,35.1694084279,27.7331896036,19.4849242113,0.6708072424,-0.1373574101,27.720035124,19.4763063838,0.6687575111,0.0181107638,0,0,1500,1779,40.0484801113,-88.2330114423,40.0484776667,-88.233008,0.588398993,0.0,-11.0815143585,0.0308923274,-0.2511528854,0.1883210256,0,0,0,0,0,205248,0.0,0.5595669746,0.6844183803,0.6571961045,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,56,2924
334,1527886393389,1161389, RC,0,40.0483048792,-88.2326839842,0,27.6866429109,21.8563344555,35.2739216917,27.8633891046,19.4942831178,0.6811075807,0.0265290043,27.8493811682,19.4812637988,0.6710111132,0.0030430167,0,0,1500,1779,40.0484801955,-88.2330129717,40.0484776667,-88.233008,-1.8632634878,-0.1961330026,-6.3743224144,0.101054563,0.0553269386,-0.0893608557,0,0,0,0,0,205248,0.0,0.5595669746,0.6796361208,0.6825790405,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,74,2933
335,1527886393590,1161590, RC,0,40.0483048792,-88.2326839842,0,27.8113737249,21.8611785332,35.3749012059,27.9699510472,19.4911511273,0.6760493517,0.0308923274,27.9741119822,19.4861078765,0.6731132856,0.0116908743,0,0,1500,1779,40.0484801673,-88.2330142238,40.0484798333,-88.2330148333,0.1961330026,0.9806650281,-9.4143838882,-0.2607521829,0.0308923274,0.0287979322,0,0,0,0,0,205248,0.0,0.5595669746,0.6917757392,0.6603230238,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,71,2941
336,1527886393801,1161801, RC,0,40.0483048792,-88.2326839842,0,27.9305941731,21.8671587365,35.4723938023,28.077721696,19.4965440818,0.6941668987,0.0085521135,28.0933324304,19.4920880798,0.6739597428,0.0209895481,0,0,1500,1779,40.0484802158,-88.2330154898,40.0484798333,-88.2330148333,-0.1961330026,-2.6477956772,-7.2569212914,0.1872738207,0.3288200337,0.1150172004,0,0,0,0,0,205248,0.0,0.5595669746,0.7018921375,0.6864416003,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,69,2949
337,1527886394002,1162002, RC,0,40.0483048792,-88.2326839842,0,28.0538312886,21.8754867872,35.5746310191,28.2106292143,19.5152062964,0.6579319239,-0.0265290043,28.2165695459,19.5004161305,0.6751165621,0.027449858,0,0,1500,1779,40.0484803837,-88.233017051,40.0484798333,-88.2330148333,0.9806650281,1.6671304703,-11.0815143585,0.1787217114,0.5843362256,0.202283663,0,0,0,0,0,205248,0.0,0.5595669746,0.6892006993,0.6266631484,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,39,2958
338,1527886394203,1162203, RC,0,40.0483048792,-88.2326839842,0,28.175918571,21.8830977237,35.6756549106,28.3334223209,19.5170039475,0.6890167594,0.0776671484,28.3386568283,19.508027067,0.6734012901,0.0286041768,0,0,1500,1779,40.0484803998,-88.2330184933,40.0484798333,-88.2330148333,0.7845320106,0.3922660053,-11.6699142456,-0.1085594758,-0.2480112874,0.2150245585,0,0,0,0,0,205249,0.0,0.5595669746,0.7057547569,0.6722787619,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,26,2969
339,1527886394403,1162403, RC,0,40.0483048792,-88.2326839842,0,28.2926575797,21.8892037236,35.7716607467,28.4255407116,19.5223969019,0.7054787874,0.1893682305,28.455395837,19.5141330669,0.6755660345,0.0401434747,0,0,1500,1779,40.0484804483,-88.2330195755,40.0484798333,-88.2330148333,1.8632634878,-0.2941994965,-11.571846962,0.2617993878,0.1446877943,-0.0287979322,0,0,0,0,0,205249,0.0,0.5595669746,0.7079619169,0.7029956579,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,21,2978
340,1527886394609,1162609, RC,0,40.0483048792,-88.2326839842,0,28.4124364797,21.9055884154,35.8764734964,28.5636463743,19.5635019597,0.6857979298,0.2745402833,28.575174737,19.5305177587,0.6789332835,0.0735063402,0,0,1382,1779,40.048480818,-88.2330211973,40.0484805,-88.2330225,-4.2168593407,-0.7845320106,-14.7099752426,0.2947861,-0.0511381482,-0.1776745232,0,0,0,0,0,205249,-0.2352380157,0.5595669746,0.6461601257,0.7254356742,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,18,2989
341,1527886394811,1162811, RC,0,40.0483048792,-88.2326839842,0,28.5326350923,21.9205042768,35.9808250748,28.6882575796,19.5537353387,0.6472637057,0.4277802037,28.6953733496,19.5454336201,0.6808964783,0.1135356651,0,0,1382,1779,40.0484807302,-88.2330226582,40.0484805,-88.2330225,2.8439283371,2.9419951439,-4.6091256142,0.0734783622,-0.2501056805,0.3106685935,0,0,0,0,0,205249,-0.2352380157,0.5595669746,0.4997486472,0.7947787642,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,32,3000
342,1527886395018,1163018, RC,0,40.0483048792,-88.2326839842,0,28.6543259321,21.9387724627,36.0885041501,28.8191844914,19.5598139948,0.4755613208,0.1192059866,28.8170641894,19.563701806,0.6771075852,0.1721430706,0,0,1500,1500,40.0484807848,-88.2330241902,40.0484805,-88.2330225,-0.6864655018,-0.490332514,-8.7279186249,0.0724311656,0.069115039,-0.0649262487,0,0,0,0,0,205249,0.0,0.0,0.3237238228,0.6273987889,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,47,3010
343,1527886395218,1163218, RC,0,40.0483048792,-88.2326839842,0,28.7689920687,21.9673124206,36.196929699,29.0033881172,19.6457306073,0.1909234822,-0.6799802606,28.931730326,19.5922417639,0.6544347836,0.1964678712,0,0,1500,1500,40.0484815575,-88.2330263332,40.0484805,-88.2330225,0.1961330026,1.5690640211,-11.4737796783,-0.6799802606,-0.6640977671,-0.0254818077,0,0,0,0,0,205250,0.0,0.0,0.1337200105,0.2481269538,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,74,3018
344,1527886395419,1163419, RC,0,40.0483048792,-88.2326839842,0,28.875208876,22.0002032948,36.3013310038,29.0033881172,19.6457306073,0.0847935677,-0.6799802606,29.0379471333,19.6251326381,0.6232127892,0.2098203427,0,0,1500,1524,40.0484815575,-88.2330263332,40.0484805,-88.233029,-4.1187930107,0.0,-11.2776470184,-0.0820304715,-0.086219266,0.2384119732,0,0,0,0,0,205250,0.0,0.0493730307,0.0664001703,0.1031869724,90,45,45,0,0,0,42.7559967041,16.6000003815,0,2,10,1,93,3027
345,1527886395620,1163620, RC,0,40.0483048792,-88.2326839842,0,28.954524531,22.0214995783,36.3773409487,28.9922173501,19.6341292708,0.082586363,-0.0820304715,29.1172627883,19.6464289216,0.5857409898,0.1272045336,0,0,1464,1549,40.0484814532,-88.2330261975,40.0484805,-88.233029,2.5497288704,0.0980665013,-11.571846962,0.0628318514,0.0820304715,-0.1298524973,0,0,0,0,0,205250,-0.0714539886,0.098747015,0.0724699944,0.0927027315,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,83,3035
346,1527886395829,1163829, RC,0,40.0483048792,-88.2326839842,0,29.048575219,22.0383480306,36.4624259502,29.0052872206,19.6377431061,0.0931625664,0.0041887901,29.2113134763,19.6632773739,0.5136139529,0.1305206549,0,0,1405,1549,40.0484814857,-88.233026376,40.0484805,-88.233029,0.490332514,-1.0787315369,-8.4337186813,-0.0020943951,-0.0467748251,-0.0212930174,0,0,0,0,0,205250,-0.1883479953,0.098747015,0.0036786797,0.1826464534,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,91,3044
347,1527886396030,1164030, RC,0,40.0483048792,-88.2326839842,0,29.048575219,22.0383480306,36.4624259502,29.0052872206,19.6377431061,0.0721940845,0.0041887901,29.2113134763,19.6632773739,0.5136139529,0.1305206549,0,0,1388,1549,40.0484814857,-88.233026376,40.0484805,-88.233029,1.0787315369,-1.0787315369,-10.5911827087,0.0064577183,0.0787143533,-0.0308923274,0,0,0,0,0,205250,-0.2225930095,0.098747015,-0.056835603,0.2012237757,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,88,3053
348,1527886396239,1164239, RC,0,40.0483048792,-88.2326839842,0,29.0882084745,22.0503236789,36.5012417132,29.0286488394,19.6590369347,0.1210285723,-0.2117084403,29.2509467318,19.6752530222,0.4372803042,0.1445277077,0,0,1500,1549,40.0484816772,-88.2330266465,40.0484805,-88.233029,-0.8825985193,-0.9806650281,-6.9627213478,-0.297927698,0.0106465087,-0.1085594758,0,0,0,0,0,205251,0.0,0.098747015,-0.0128753791,0.2549325228,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,88,3062
349,1527886396440,1164440, RC,0,40.0483048792,-88.2326839842,0,29.0882084745,22.0503236789,36.5012417132,29.0284139235,19.6517166019,0.1225920022,0.0383972444,29.2509467318,19.6752530222,0.4372803042,0.1445277077,0,0,1500,1574,40.0484816113,-88.2330266417,40.0484793333,-88.2330278333,0.9806650281,-1.176797986,-13.1409111023,0.0383972444,0.0233874126,0.2830923927,0,0,0,0,0,205251,0.0,0.1481200457,0.068607375,0.1765766293,90,45,45,0,0,0,42.7559967041,16.7000007629,0,2,10,1,74,3071
